dim_red,kernal,num_iter,cs,gammas,degs,scores,pipes,times
PCA(n_components=200),linear,2000,10.0,scale,2,0.562,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=10.0, kernel='linear', max_iter=2000))],
         verbose=True)",72.27032995223999
PCA(n_components=200),linear,2000,0.01,0.1,6,0.7612,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",83.13437008857727
PCA(n_components=200),linear,2000,0.01,0.0001,4,0.7835,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",81.96955418586731
PCA(n_components=200),linear,2000,0.01,auto,1,0.7957,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",82.7421989440918
PCA(n_components=200),linear,2000,0.001,10.0,10,0.7423,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.001, kernel='linear', max_iter=2000))],
         verbose=True)",105.45707607269287
PCA(n_components=200),linear,2000,0.01,0.01,5,0.7778,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",81.73414826393127
PCA(n_components=200),linear,2000,1.0,1.0,9,0.5565,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(kernel='linear', max_iter=2000))],
         verbose=True)",72.88341093063354
PCA(n_components=200),linear,2000,0.0001,0.001,8,0.6537,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.0001, kernel='linear', max_iter=2000))],
         verbose=True)",156.3281328678131
PCA(n_components=200),linear,2000,0.1,0.001,3,0.6622,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.1, kernel='linear', max_iter=2000))],
         verbose=True)",71.64992380142212
PCA(n_components=200),linear,2000,10.0,scale,2,0.5249,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=10.0, kernel='linear', max_iter=2000))],
         verbose=True)",72.19844698905945
PCA(n_components=200),linear,2000,0.01,0.1,6,0.7995,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",83.35634589195251
PCA(n_components=200),linear,2000,0.01,0.0001,4,0.8014,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",83.67229700088501
PCA(n_components=200),linear,2000,0.01,auto,1,0.767,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",84.9208390712738
PCA(n_components=200),linear,2000,0.001,10.0,10,0.733,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.001, kernel='linear', max_iter=2000))],
         verbose=True)",112.4004499912262
PCA(n_components=200),linear,2000,0.01,0.01,5,0.8001,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",87.27554988861084
PCA(n_components=200),linear,2000,1.0,1.0,9,0.5343,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(kernel='linear', max_iter=2000))],
         verbose=True)",76.61769580841064
PCA(n_components=200),linear,2000,0.0001,0.001,8,0.654,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.0001, kernel='linear', max_iter=2000))],
         verbose=True)",166.54173278808594
PCA(n_components=200),linear,2000,0.1,0.001,3,0.6688,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.1, kernel='linear', max_iter=2000))],
         verbose=True)",75.30834197998047
PCA(n_components=200),linear,2000,10.0,scale,2,0.4929,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=10.0, kernel='linear', max_iter=2000))],
         verbose=True)",76.77656126022339
PCA(n_components=200),linear,2000,0.01,0.1,6,0.8071,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",87.96701717376709
PCA(n_components=200),linear,2000,0.01,0.0001,4,0.8081,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",87.11422514915466
PCA(n_components=200),linear,2000,0.01,auto,1,0.7868,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",87.31117105484009
PCA(n_components=200),linear,2000,10.0,scale,2,0.562,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=10.0, kernel='linear', max_iter=2000))],
         verbose=True)",72.27032995223999
PCA(n_components=200),linear,2000,0.01,0.1,6,0.7612,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",83.13437008857727
PCA(n_components=200),linear,2000,0.01,0.0001,4,0.7835,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",81.96955418586731
PCA(n_components=200),linear,2000,0.01,auto,1,0.7957,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",82.7421989440918
PCA(n_components=200),linear,2000,0.001,10.0,10,0.7423,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.001, kernel='linear', max_iter=2000))],
         verbose=True)",105.45707607269287
PCA(n_components=200),linear,2000,0.01,0.01,5,0.7778,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",81.73414826393127
PCA(n_components=200),linear,2000,1.0,1.0,9,0.5565,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(kernel='linear', max_iter=2000))],
         verbose=True)",72.88341093063354
PCA(n_components=200),linear,2000,0.0001,0.001,8,0.6537,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.0001, kernel='linear', max_iter=2000))],
         verbose=True)",156.3281328678131
PCA(n_components=200),linear,2000,0.1,0.001,3,0.6622,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.1, kernel='linear', max_iter=2000))],
         verbose=True)",71.64992380142212
PCA(n_components=200),linear,2000,10.0,scale,2,0.5249,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=10.0, kernel='linear', max_iter=2000))],
         verbose=True)",72.19844698905945
PCA(n_components=200),linear,2000,0.01,0.1,6,0.7995,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",83.35634589195251
PCA(n_components=200),linear,2000,0.01,0.0001,4,0.8014,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",83.67229700088501
PCA(n_components=200),linear,2000,0.01,auto,1,0.767,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",84.9208390712738
PCA(n_components=200),linear,2000,0.001,10.0,10,0.733,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.001, kernel='linear', max_iter=2000))],
         verbose=True)",112.4004499912262
PCA(n_components=200),linear,2000,0.01,0.01,5,0.8001,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",87.27554988861084
PCA(n_components=200),linear,2000,1.0,1.0,9,0.5343,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(kernel='linear', max_iter=2000))],
         verbose=True)",76.61769580841064
PCA(n_components=200),linear,2000,0.0001,0.001,8,0.654,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.0001, kernel='linear', max_iter=2000))],
         verbose=True)",166.54173278808594
PCA(n_components=200),linear,2000,0.1,0.001,3,0.6688,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.1, kernel='linear', max_iter=2000))],
         verbose=True)",75.30834197998047
PCA(n_components=200),linear,2000,10.0,scale,2,0.4929,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=10.0, kernel='linear', max_iter=2000))],
         verbose=True)",76.77656126022339
PCA(n_components=200),linear,2000,0.01,0.1,6,0.8071,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",87.96701717376709
PCA(n_components=200),linear,2000,0.01,0.0001,4,0.8081,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",87.11422514915466
PCA(n_components=200),linear,2000,0.01,auto,1,0.7868,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",87.31117105484009
PCA(n_components=200),linear,2000,0.001,10.0,10,0.7212,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.001, kernel='linear', max_iter=2000))],
         verbose=True)",115.7015950679779
PCA(n_components=200),linear,2000,10.0,scale,2,0.562,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=10.0, kernel='linear', max_iter=2000))],
         verbose=True)",72.27032995223999
PCA(n_components=200),linear,2000,0.01,0.1,6,0.7612,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",83.13437008857727
PCA(n_components=200),linear,2000,0.01,0.0001,4,0.7835,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",81.96955418586731
PCA(n_components=200),linear,2000,0.01,auto,1,0.7957,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",82.7421989440918
PCA(n_components=200),linear,2000,0.001,10.0,10,0.7423,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.001, kernel='linear', max_iter=2000))],
         verbose=True)",105.45707607269287
PCA(n_components=200),linear,2000,0.01,0.01,5,0.7778,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",81.73414826393127
PCA(n_components=200),linear,2000,1.0,1.0,9,0.5565,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(kernel='linear', max_iter=2000))],
         verbose=True)",72.88341093063354
PCA(n_components=200),linear,2000,0.0001,0.001,8,0.6537,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.0001, kernel='linear', max_iter=2000))],
         verbose=True)",156.3281328678131
PCA(n_components=200),linear,2000,0.1,0.001,3,0.6622,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.1, kernel='linear', max_iter=2000))],
         verbose=True)",71.64992380142212
PCA(n_components=200),linear,2000,10.0,scale,2,0.5249,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=10.0, kernel='linear', max_iter=2000))],
         verbose=True)",72.19844698905945
PCA(n_components=200),linear,2000,0.01,0.1,6,0.7995,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",83.35634589195251
PCA(n_components=200),linear,2000,0.01,0.0001,4,0.8014,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",83.67229700088501
PCA(n_components=200),linear,2000,0.01,auto,1,0.767,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",84.9208390712738
PCA(n_components=200),linear,2000,0.001,10.0,10,0.733,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.001, kernel='linear', max_iter=2000))],
         verbose=True)",112.4004499912262
PCA(n_components=200),linear,2000,0.01,0.01,5,0.8001,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",87.27554988861084
PCA(n_components=200),linear,2000,1.0,1.0,9,0.5343,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(kernel='linear', max_iter=2000))],
         verbose=True)",76.61769580841064
PCA(n_components=200),linear,2000,0.0001,0.001,8,0.654,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.0001, kernel='linear', max_iter=2000))],
         verbose=True)",166.54173278808594
PCA(n_components=200),linear,2000,0.1,0.001,3,0.6688,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.1, kernel='linear', max_iter=2000))],
         verbose=True)",75.30834197998047
PCA(n_components=200),linear,2000,10.0,scale,2,0.4929,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=10.0, kernel='linear', max_iter=2000))],
         verbose=True)",76.77656126022339
PCA(n_components=200),linear,2000,0.01,0.1,6,0.8071,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",87.96701717376709
PCA(n_components=200),linear,2000,0.01,0.0001,4,0.8081,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",87.11422514915466
PCA(n_components=200),linear,2000,0.01,auto,1,0.7868,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",87.31117105484009
PCA(n_components=200),linear,2000,0.001,10.0,10,0.7212,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.001, kernel='linear', max_iter=2000))],
         verbose=True)",115.7015950679779
PCA(n_components=200),linear,2000,0.01,0.01,5,0.7832,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",83.77024793624878
PCA(n_components=200),linear,2000,10.0,scale,2,0.562,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=10.0, kernel='linear', max_iter=2000))],
         verbose=True)",72.27032995223999
PCA(n_components=200),linear,2000,0.01,0.1,6,0.7612,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",83.13437008857727
PCA(n_components=200),linear,2000,0.01,0.0001,4,0.7835,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",81.96955418586731
PCA(n_components=200),linear,2000,0.01,auto,1,0.7957,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",82.7421989440918
PCA(n_components=200),linear,2000,0.001,10.0,10,0.7423,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.001, kernel='linear', max_iter=2000))],
         verbose=True)",105.45707607269287
PCA(n_components=200),linear,2000,0.01,0.01,5,0.7778,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",81.73414826393127
PCA(n_components=200),linear,2000,1.0,1.0,9,0.5565,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(kernel='linear', max_iter=2000))],
         verbose=True)",72.88341093063354
PCA(n_components=200),linear,2000,0.0001,0.001,8,0.6537,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.0001, kernel='linear', max_iter=2000))],
         verbose=True)",156.3281328678131
PCA(n_components=200),linear,2000,0.1,0.001,3,0.6622,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.1, kernel='linear', max_iter=2000))],
         verbose=True)",71.64992380142212
PCA(n_components=200),linear,2000,10.0,scale,2,0.5249,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=10.0, kernel='linear', max_iter=2000))],
         verbose=True)",72.19844698905945
PCA(n_components=200),linear,2000,0.01,0.1,6,0.7995,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",83.35634589195251
PCA(n_components=200),linear,2000,0.01,0.0001,4,0.8014,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",83.67229700088501
PCA(n_components=200),linear,2000,0.01,auto,1,0.767,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",84.9208390712738
PCA(n_components=200),linear,2000,0.001,10.0,10,0.733,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.001, kernel='linear', max_iter=2000))],
         verbose=True)",112.4004499912262
PCA(n_components=200),linear,2000,0.01,0.01,5,0.8001,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",87.27554988861084
PCA(n_components=200),linear,2000,1.0,1.0,9,0.5343,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(kernel='linear', max_iter=2000))],
         verbose=True)",76.61769580841064
PCA(n_components=200),linear,2000,0.0001,0.001,8,0.654,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.0001, kernel='linear', max_iter=2000))],
         verbose=True)",166.54173278808594
PCA(n_components=200),linear,2000,0.1,0.001,3,0.6688,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.1, kernel='linear', max_iter=2000))],
         verbose=True)",75.30834197998047
PCA(n_components=200),linear,2000,10.0,scale,2,0.4929,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=10.0, kernel='linear', max_iter=2000))],
         verbose=True)",76.77656126022339
PCA(n_components=200),linear,2000,0.01,0.1,6,0.8071,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",87.96701717376709
PCA(n_components=200),linear,2000,0.01,0.0001,4,0.8081,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",87.11422514915466
PCA(n_components=200),linear,2000,0.01,auto,1,0.7868,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",87.31117105484009
PCA(n_components=200),linear,2000,0.001,10.0,10,0.7212,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.001, kernel='linear', max_iter=2000))],
         verbose=True)",115.7015950679779
PCA(n_components=200),linear,2000,0.01,0.01,5,0.7832,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",83.77024793624878
PCA(n_components=200),linear,2000,1.0,1.0,9,0.5734,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(kernel='linear', max_iter=2000))],
         verbose=True)",73.17891001701355
PCA(n_components=200),linear,2000,10.0,scale,2,0.562,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=10.0, kernel='linear', max_iter=2000))],
         verbose=True)",72.27032995223999
PCA(n_components=200),linear,2000,0.01,0.1,6,0.7612,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",83.13437008857727
PCA(n_components=200),linear,2000,0.01,0.0001,4,0.7835,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",81.96955418586731
PCA(n_components=200),linear,2000,0.01,auto,1,0.7957,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",82.7421989440918
PCA(n_components=200),linear,2000,0.001,10.0,10,0.7423,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.001, kernel='linear', max_iter=2000))],
         verbose=True)",105.45707607269287
PCA(n_components=200),linear,2000,0.01,0.01,5,0.7778,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",81.73414826393127
PCA(n_components=200),linear,2000,1.0,1.0,9,0.5565,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(kernel='linear', max_iter=2000))],
         verbose=True)",72.88341093063354
PCA(n_components=200),linear,2000,0.0001,0.001,8,0.6537,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.0001, kernel='linear', max_iter=2000))],
         verbose=True)",156.3281328678131
PCA(n_components=200),linear,2000,0.1,0.001,3,0.6622,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.1, kernel='linear', max_iter=2000))],
         verbose=True)",71.64992380142212
PCA(n_components=200),linear,2000,10.0,scale,2,0.5249,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=10.0, kernel='linear', max_iter=2000))],
         verbose=True)",72.19844698905945
PCA(n_components=200),linear,2000,0.01,0.1,6,0.7995,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",83.35634589195251
PCA(n_components=200),linear,2000,0.01,0.0001,4,0.8014,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",83.67229700088501
PCA(n_components=200),linear,2000,0.01,auto,1,0.767,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",84.9208390712738
PCA(n_components=200),linear,2000,0.001,10.0,10,0.733,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.001, kernel='linear', max_iter=2000))],
         verbose=True)",112.4004499912262
PCA(n_components=200),linear,2000,0.01,0.01,5,0.8001,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.01, kernel='linear', max_iter=2000))],
         verbose=True)",87.27554988861084
PCA(n_components=200),linear,2000,1.0,1.0,9,0.5343,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(kernel='linear', max_iter=2000))],
         verbose=True)",76.61769580841064
PCA(n_components=200),linear,2000,0.0001,0.001,8,0.654,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.0001, kernel='linear', max_iter=2000))],
         verbose=True)",166.54173278808594
PCA(n_components=200),linear,2000,0.1,0.001,3,0.6688,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=0.1, kernel='linear', max_iter=2000))],
         verbose=True)",75.30834197998047
PCA(n_components=200),linear,2000,10.0,scale,2,0.4929,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=10.0, kernel='linear', max_iter=2000))],
         verbose=True)",76.77656126022339
